"227","10"
"227","18"
"228","1"
"228","5"
"229","1"
"229","12"
"230","27"
"231","2"
"232","1"
"232","2"
"232","17"
"232","29"
"233","1"
"233","15"
"234","10"
"234","13"
"235","1"
"235","15"
"236","1"
"236","6"
"237","13"
"237","24"
"238","2"
"238","5"
"239","1"
"240","1"
"240","3"
"241","5"
"241","18"
"242","2"
"242","8"
"242","18"
"243","18"
"244","1"
"244","10"
"245","2"
"246","1"
"247","5"
"247","14"
"248","5"
"248","18"
"249","5"
"249","6"
"250","6"
"251","2"
"251","13"
"252","6"
"253","1"
"253","3"
"254","7"
"254","15"
"255","9"
"255","17"
"255","18"
"256","1"
"256","5"
"257","8"
"257","9"
"257","18"
"257","28"
"258","1"
"258","10"
"259","4"
"259","5"
"260","2"
"260","8"
"260","9"
"260","18"
"261","5"
"261","13"
"262","2"
"262","8"
"262","9"
"263","1"
"264","1"
"264","2"
"264","29"
"265","22"
"266","4"
"266","5"
"267","1"
"267","3"
"267","19"
"268","1"
"268","5"
"269","14"
"270","5"
"270","6"
"271","1"
"271","24"
"272","1"
"272","15"
"272","24"
"273","4"
"273","5"
"274","23"
"275","13"
"276","9"
"276","17"
"276","18"
"277","5"
"277","6"
"278","17"
"278","27"
"279","4"
"279","5"
"280","2"
"281","1"
"281","12"
"282","1"
"282","10"
"283","1"
"283","2"
"284","2"
"284","8"
"284","9"
"285","1"
"286","1"
"287","22"
"288","1"
"288","5"
"289","4"
"289","17"
"290","4"
"290","5"
"291","1"
"291","32"
"292","13"
"292","33"
"293","13"
"294","1"
"294","22"
"295","1"
"295","6"
"296","13"
"297","3"
"297","30"
"298","1"
"299","6"
"300","34"
"301","3"
"301","6"
"302","4"
"302","5"
"302","6"
"303","1"
"303","10"
"304","18"
"305","6"
"306","9"
"306","17"
"307","2"
"307","8"
"308","4"
"308","5"
"309","1"
"310","5"
"310","6"
"311","5"
"311","22"
"312","13"
"313","1"
"313","22"
"314","4"
"314","6"
"315","21"
"316","1"
"316","6"
"317","1"
"317","28"
"318","1"
"318","35"
"319","1"
"319","10"
"320","17"
"320","18"
"321","5"
"321","6"
"322","4"
"322","5"
"323","1"
"323","12"
"324","13"
"325","5"
"325","6"
"326","1"
"326","2"
"327","19"
"328","6"
"329","1"
"329","3"
"330","6"
"331","27"
"332","5"
"332","18"
"333","13"
"334","4"
"334","21"
"335","17"
"335","18"
"336","27"
"337","1"
"338","17"
"338","18"
"339","1"
"339","2"
"340","4"
"340","5"
"341","34"
"342","17"
"342","18"
"343","15"
"344","2"
"345","21"
"346","22"
"347","4"
"347","5"
"347","6"
"348","3"
"349","4"
"349","5"
"350","1"
"351","4"
"351","5"
"352","13"
"352","25"
"353","1"
"353","6"
"354","1"
"355","5"
"356","13"
"357","1"
"357","3"
"358","17"
"358","18"
"359","2"
"359","22"
"360","4"
"360","6"
"361","27"
"361","28"
"362","13"
"363","1"
"363","10"
"364","23"
"365","5"
"365","14"
"366","22"
"367","6"
"367","26"
"368","1"
"368","4"
"368","5"
"369","7"
"370","1"
"370","12"
"370","25"
"371","15"
"371","24"
"371","36"
"372","17"
"373","1"
"373","15"
"373","32"
"374","7"
"374","10"
"375","6"
"375","29"
"376","21"
"377","1"
"378","18"
"379","1"
"379","24"
"380","1"
"380","24"
"381","3"
"381","6"
"382","1"
"383","1"
"383","6"
"384","4"
"384","5"
"385","3"
"385","6"
"386","22"
"387","11"
"387","19"
"388","1"
"388","19"
"389","21"
"390","2"
"391","12"
"391","15"
"392","4"
"392","5"
"393","1"
"394","19"
"395","27"
"396","17"
"396","18"
"397","1"
"397","11"
"398","2"
"398","4"
"399","5"
"399","19"
"400","5"
"400","18"
"401","1"
"401","17"
"402","27"
"403","6"
"404","30"
"405","13"
"406","1"
"406","10"
"407","5"
"407","18"
"408","1"
"408","5"
"409","6"
"410","4"
"410","5"
"411","4"
"411","5"
"412","1"
"412","10"
"413","1"
"414","2"
"414","17"
"414","19"
"415","24"
"415","29"
"416","13"
"417","1"
"418","5"
"418","19"
"419","2"
"419","8"
"419","9"
"419","28"
"420","2"
"420","9"
"421","6"
"421","37"
"422","13"
"423","17"
"423","31"
"424","1"
"424","15"
"424","32"
"425","4"
"425","5"
"426","31"
"427","1"
"427","3"
"428","27"
"429","2"
"429","22"
"430","1"
"431","13"
"432","19"
"433","5"
"433","18"
"434","22"
"435","13"
"436","1"
"436","2"
"436","24"
"437","1"
"438","4"
"438","5"
"439","3"
"439","6"
"440","4"
"440","5"
"441","15"
"441","23"
"441","24"
"442","6"
"443","22"
"444","13"
"445","1"
"445","18"
"446","2"
"446","4"
"446","5"
"447","2"
"447","18"
"447","25"
"448","1"
"449","8"
"449","38"
"450","19"
"451","27"
"452","4"
"452","19"
"453","1"
"454","1"
"454","32"
"455","4"
"455","5"
"456","1"
"456","2"
"456","29"
"457","1"
"458","2"
"458","9"
"458","18"
"459","1"
"459","6"
"459","29"
"460","31"
"461","4"
"461","5"
"462","20"
"463","14"
"464","15"
"464","24"
"465","1"
"465","10"
"466","2"
"467","17"
"467","18"
"468","30"
"469","4"
"469","5"
"470","1"
"470","5"
"471","5"
"471","6"
"472","6"
"473","13"
"474","2"
"474","18"
"475","6"
"475","11"
"476","4"
"477","1"
"477","22"
"478","3"
"479","27"
"480","19"
"481","1"
"482","1"
"482","11"
"483","6"
"483","22"
"484","1"
"484","2"
"485","8"
"485","9"
"485","17"
"485","18"
"486","1"
"486","18"
"487","23"
"488","4"
"488","5"
"489","2"
"489","17"
"490","5"
"490","6"
"491","13"
"491","17"
"492","2"
"493","13"
"493","28"
"494","28"
"494","29"
"494","39"
"495","1"
"495","2"
"495","30"
"496","1"
"496","15"
"497","6"
"497","18"
"498","5"
"498","6"
"498","29"
"499","19"
"500","4"
"501","2"
"502","2"
"503","15"
"503","30"
"503","32"
"504","1"
"504","6"
"505","4"
"506","4"
"506","19"
"507","4"
"507","12"
"508","6"
"509","1"
"509","6"
"510","6"
"510","40"
"511","1"
"511","3"
"511","8"
"512","2"
"512","8"
"512","9"
"513","1"
"513","15"
"513","32"
"514","1"
"514","15"
"515","1"
"515","11"
"516","4"
"516","5"
"517","1"
"517","15"
"518","21"
"519","3"
"519","6"
"520","2"
"521","5"
"521","18"
"522","27"
"523","4"
"523","6"
"524","2"
"525","19"
"526","1"
"526","3"
"527","17"
"527","18"
"528","4"
"528","5"
"529","2"
"529","8"
"529","9"
"530","6"
"531","13"
"531","25"
"532","1"
"533","4"
"533","5"
"534","1"
"534","15"
"535","23"
"536","1"
"536","17"
"537","1"
"537","5"
"538","1"
"538","5"
"538","18"
"539","12"
"540","19"
"541","2"
"541","4"
"541","5"
"541","8"
"542","3"
"542","13"
"543","13"
"544","1"
"544","2"
"545","2"
"546","1"
"546","6"
"547","18"
"547","20"
"548","4"
"549","17"
"549","18"
"549","41"
"550","13"
"550","17"
"551","27"
"552","13"
"552","33"
"553","4"
"553","5"
"554","2"
"554","8"
"554","18"
"555","1"
"555","15"
"556","1"
"556","10"
"557","4"
"557","5"
"558","3"
"559","23"
"559","32"
"560","4"
"560","5"
"561","1"
"561","2"
"561","29"
"562","17"
"562","18"
"563","17"
"563","18"
"564","1"
"564","2"
"564","29"
"565","4"
"565","5"
"566","1"
"566","2"
"567","13"
"568","4"
"569","1"
"569","15"
"570","1"
"571","1"
"571","19"
"572","4"
"573","1"
"573","11"
"574","2"
"575","13"
"576","4"
"576","21"
"577","6"
"578","4"
"578","17"
"579","1"
"579","6"
"580","1"
"581","19"
"581","29"
"582","4"
"582","5"
"583","23"
"584","23"
"585","7"
"586","1"
"586","15"
"587","8"
"587","9"
"587","18"
"588","2"
"589","22"
"590","1"
"590","2"
"590","29"
"591","8"
"591","9"
"591","18"
"592","12"
"592","15"
"593","1"
"593","2"
"594","17"
"594","18"
"595","1"
"596","22"
"597","6"
"598","1"
"598","5"
"599","1"
"599","3"
"600","4"
"601","1"
"601","2"
"601","17"
"601","29"
"602","5"
"602","18"
"603","2"
"604","8"
"604","17"
"604","18"
"605","4"
"605","19"
"606","4"
"606","5"
"607","2"
"608","6"
"609","5"
"609","18"
"610","1"
"611","20"
"612","1"
"612","2"
"613","4"
"613","5"
"614","4"
"614","5"
"615","4"
"615","5"
"616","23"
"617","19"
"618","2"
"618","8"
"618","9"
"619","1"
"620","4"
"621","4"
"621","13"
"622","1"
"622","2"
"623","21"
"624","2"
"624","5"
"624","18"
"625","21"
"626","27"
"627","19"
"627","29"
"628","19"
"628","29"
"629","6"
"629","37"
"630","6"
"631","1"
"631","2"
"632","27"
"633","4"
"633","5"
"634","2"
"635","1"
"636","1"
"637","1"
"637","2"
"638","4"
"638","5"
"639","20"
"640","1"
"641","13"
"642","4"
"643","5"
"643","6"
"644","13"
"645","18"
"645","19"
"646","6"
"646","37"
"647","1"
"647","42"
"648","1"
"648","32"
"649","4"
"649","5"
"650","4"
"650","5"
"651","4"
"651","5"
"652","1"
"652","2"
"652","17"
"653","4"
"653","5"
"654","2"
"654","33"
"655","6"
"655","11"
"656","1"
"656","5"
"657","4"
"657","5"
"658","22"
"659","22"
"660","2"
"660","8"
"660","9"
"660","18"
"661","2"
"662","1"
"662","2"
"662","3"
"663","17"
"663","18"
"664","4"
"665","1"
"665","6"
"666","1"
"666","10"
"667","27"
"668","4"
"668","5"
"668","6"
"669","21"
"670","17"
"670","41"
"671","13"
"672","6"
"673","1"
"674","4"
"674","5"
"675","6"
"675","37"
"676","6"
"677","4"
"677","5"
"678","1"
"678","2"
"678","15"
"679","4"
"679","6"
"680","1"
"680","18"
"681","4"
"681","5"
"682","19"
"683","1"
"684","2"
"685","1"
"686","4"
"686","5"
"687","8"
"687","29"
"688","15"
"688","24"
"688","43"
"689","27"
"690","1"
"690","31"
"691","1"
"691","3"
"692","1"
"692","10"
"693","2"
"694","19"
"694","29"
"695","13"
"696","1"
"697","27"
"698","2"
"698","8"
"698","9"
"699","1"
"699","32"
"700","1"
"700","12"
"701","1"
"702","4"
"702","5"
"703","4"
"703","5"
"704","13"
"704","17"
"705","1"
"705","3"
"705","6"
"706","13"
"707","6"
"708","18"
"709","22"
"710","6"
"711","1"
"711","28"
"712","1"
"713","15"
"713","24"
"714","22"
"715","1"
"715","15"
"716","1"
"716","2"
"716","24"
"717","27"
"717","30"
"718","1"
"718","2"
"719","3"
"719","6"
"720","1"
"720","10"
"721","2"
"721","4"
"722","1"
"723","1"
"723","15"
"724","23"
"725","7"
"726","4"
"726","19"
"727","1"
"727","2"
"727","29"
"728","1"
"728","10"
"729","9"
"729","17"
"729","18"
"730","5"
"730","13"
"731","8"
"731","9"
"731","18"
"732","1"
"733","1"
"733","6"
"733","29"
"734","5"
"734","9"
"734","18"
"735","1"
"735","18"
"735","25"
"736","2"
"736","4"
"737","1"
"737","15"
"738","1"
"739","2"
"739","8"
"739","9"
"740","2"
"741","2"
"742","13"
"742","28"
"743","12"
"743","15"
"744","18"
"745","1"
"746","1"
"746","3"
"747","17"
"747","18"
"748","1"
"749","21"
"750","1"
"750","2"
"751","1"
"751","15"
"752","27"
"753","30"
"754","4"
"754","5"
"755","34"
"756","18"
"757","1"
"757","19"
"758","2"
"758","5"
"758","18"
"759","1"
"760","22"
"761","21"
"762","6"
"763","1"
"763","17"
"764","27"
"765","22"
"766","1"
"766","10"
"767","36"
"768","13"
"768","17"
"768","18"
"769","1"
"770","19"
"771","3"
"771","44"
"772","1"
"772","17"
"772","18"
"773","4"
"774","15"
"774","45"
"775","21"
"776","1"
"777","13"
"777","25"
"778","10"
"778","13"
"779","1"
"779","2"
"780","4"
"780","5"
"781","9"
"781","17"
"781","18"
"782","5"
"782","19"
"783","2"
"783","4"
"784","4"
"784","21"
"785","1"
"786","27"
"787","1"
"788","4"
"788","5"
"788","6"
"789","6"
"789","11"
"790","21"
"791","22"
"792","7"
"792","18"
"793","2"
"793","46"
"794","6"
"795","1"
"795","2"
"795","29"
"796","1"
"796","10"
"796","15"
"797","2"
"798","1"
"798","10"
"799","23"
"800","1"
"800","6"
"801","4"
"801","5"
"802","1"
"802","3"
"803","2"
"804","2"
"804","19"
"805","22"
"806","1"
"806","3"
"807","19"
"808","4"
"808","5"
"808","6"
"809","1"
"809","32"
"810","1"
"810","6"
"811","1"
"811","15"
"812","7"
"812","15"
"813","22"
"814","1"
"814","10"
"815","8"
"815","9"
"815","17"
"815","18"
"816","17"
"816","18"
"817","27"
"818","1"
"818","15"
"819","5"
"819","6"
"819","29"
"820","30"
"821","1"
"821","8"
"821","24"
"822","1"
"822","24"
"823","7"
"824","1"
"824","28"
"825","17"
"825","29"
"826","1"
"827","4"
"827","5"
"828","2"
"828","4"
"829","1"
"829","2"
"830","19"
"831","1"
"832","2"
"832","19"
"832","47"
"833","1"
"833","2"
"833","15"
"834","5"
"834","6"
"835","4"
"835","5"
"836","1"
"836","15"
"837","1"
"837","5"
"838","6"
"839","7"
"839","25"
"840","1"
"840","4"
"840","5"
"841","1"
"841","2"
"842","4"
"842","21"
"843","1"
"843","2"
"843","24"
"844","1"
"844","15"
"844","42"
"845","2"
"845","5"
"846","5"
"846","6"
"847","17"
"847","18"
"848","1"
"848","4"
"849","1"
"850","1"
"850","15"
"851","11"
"851","13"
"852","1"
"853","7"
"854","31"
"855","2"
"855","8"
"855","18"
"856","1"
"857","23"
"858","1"
"858","15"
"859","1"
"859","3"
"859","6"
"860","2"
"861","24"
"861","27"
"862","23"
"863","2"
"863","9"
"863","17"
"864","1"
"865","1"
"865","2"
"865","10"
"866","1"
"866","29"
"867","21"
"868","18"
"869","27"
"870","6"
"870","15"
"870","22"
"871","2"
"871","8"
"871","9"
"871","18"
"872","3"
"872","28"
"873","22"
"874","1"
"874","2"
"875","1"
"875","15"
"876","3"
"876","6"
"877","1"
"878","1"
"878","2"
"879","1"
"879","15"
"879","32"
"880","4"
"880","5"
"881","3"
"881","6"
"882","4"
"882","5"
"883","27"
"884","1"
"884","40"
"885","2"
"885","28"
"886","13"
"887","1"
"887","2"
"887","15"
"888","2"
"888","8"
"888","9"
"889","19"
"889","47"
"890","27"
"891","21"
"892","1"
"892","2"
"892","29"
"893","1"
"893","22"
"894","2"
"894","4"
"895","11"
"895","19"
"896","1"
"897","4"
"897","5"
"898","1"
"899","6"
"899","37"
"900","13"
"901","21"
"902","1"
"902","3"
"903","4"
"903","5"
"904","13"
"905","2"
"905","5"
"905","8"
"906","5"
"906","19"
"907","1"
"907","5"
"908","3"
"908","22"
"909","28"
"909","29"
"910","34"
"911","1"
"912","4"
"912","5"
"913","4"
"913","5"
"913","6"
"914","8"
"914","17"
"914","38"
"914","48"
"915","2"
"915","4"
"915","8"
"915","9"
"916","22"
"917","1"
"918","1"
"918","4"
"919","5"
"919","6"
"920","1"
"920","42"
"921","1"
"922","1"
"922","2"
"922","29"
"923","1"
"923","17"
"923","18"
"924","17"
"924","19"
"925","1"
"925","19"
"926","7"
"926","15"
"926","42"
"927","22"
"928","2"
"928","8"
"928","9"
"928","18"
"929","4"
"929","5"
"930","22"
"931","13"
"932","19"
"933","6"
"933","13"
"934","1"
"934","15"
"934","32"
"935","13"
"936","2"
"937","5"
"937","6"
"938","2"
"938","8"
"938","9"
"939","1"
"940","21"
"941","2"
"941","17"
"941","28"
"942","49"
"943","1"
"943","11"
"944","19"
"945","1"
"945","2"
"945","29"
"946","6"
"947","2"
"947","5"
"948","31"
"949","2"
"949","4"
"950","1"
"951","3"
"951","29"
"952","20"
"953","4"
"953","5"
"954","5"
"954","23"
"955","1"
"956","5"
"956","6"
"956","29"
"957","1"
"957","10"
"958","5"
"958","6"
"959","1"
"959","15"
"960","2"
"961","4"
"962","4"
"962","5"
"962","18"
"963","1"
"964","3"
"964","6"
"965","4"
"965","5"
"966","5"
"966","31"
"967","2"
"967","8"
"968","4"
"968","5"
"969","1"
"969","2"
"969","25"
"969","29"
"970","1"
"971","1"
"971","2"
"971","29"
"972","9"
"972","17"
"972","18"
"973","27"
"974","43"
"975","1"
"975","2"
"976","1"
"977","8"
"977","17"
"977","28"
"978","22"
"978","29"
"979","34"
"980","9"
"980","17"
"980","18"
"981","17"
"981","18"
"981","41"
"982","23"
"983","27"
"984","1"
"984","15"
"985","13"
"986","23"
"987","1"
"987","22"
"988","4"
"989","5"
"989","6"
"990","4"
"990","6"
"991","17"
"991","31"
"992","3"
"992","6"
"993","3"
"994","1"
"994","10"
"995","2"
"995","8"
"995","9"
"996","1"
"997","27"
"998","3"
"999","5"
"999","6"
"1000","8"
"1000","9"
"1000","18"
"1001","6"
"1002","34"
"1003","1"
"1003","4"
"1003","5"
"1004","1"
"1004","50"
"1005","3"
"1005","22"
"1006","1"
"1006","6"
"1006","11"
"1007","2"
"1008","18"
"1008","45"
"1009","1"
"1009","12"
"1010","1"
"1010","15"
"1011","17"
"1011","19"
"1012","2"
"1012","4"
"1013","34"
"1014","1"
"1014","3"
"1015","22"
"1015","37"
"1016","27"
"1017","1"
"1017","6"
"1018","1"
"1018","6"
"1018","18"
"1019","4"
"1019","5"
"1019","6"
"1020","1"
"1020","15"
"1020","20"
"1021","1"
"1021","6"
"1021","17"
"1022","2"
"1023","2"
"1024","1"
"1025","13"
"1026","19"
"1027","1"
"1028","21"
"1029","1"
"1029","2"
"1030","28"
"1031","6"
"1032","19"
"1033","1"
"1033","2"
"1033","8"
"1034","18"
"1034","31"
"1035","3"
"1035","6"
"1036","1"
"1036","12"
"1037","2"
"1037","22"
"1038","1"
"1038","15"
"1039","3"
"1039","6"
"1040","1"
"1040","2"
"1041","2"
"1041","8"
"1041","9"
"1042","34"
"1043","6"
"1044","1"
"1045","24"
"1045","29"
"1046","18"
"1047","1"
"1047","2"
"1047","29"
"1048","8"
"1048","9"
"1048","24"
"1048","29"
"1049","1"
"1049","15"
"1050","1"
"1050","11"
"1050","42"
"1051","4"
"1051","6"
"1051","17"
"1052","4"
"1052","6"
"1053","3"
"1053","6"
"1054","6"
"1055","22"
"1056","1"
"1057","1"
"1057","3"
"1058","1"
"1059","1"
"1059","2"
"1060","1"
"1060","19"
"1061","27"
"1062","2"
"1063","2"
"1064","19"
"1065","2"
"1065","8"
"1066","15"
"1066","28"
"1067","2"
"1067","8"
"1067","18"
"1068","34"
"1069","13"
"1070","1"
"1070","19"
"1071","17"
"1071","19"
"1072","1"
"1073","6"
"1074","17"
"1074","18"
"1075","9"
"1075","17"
"1075","29"
"1076","11"
"1076","49"
"1077","17"
"1077","18"
"1078","4"
"1078","6"
"1079","6"
"1080","4"
"1080","5"
"1081","1"
"1081","17"
"1082","20"
"1083","2"
"1083","18"
"1084","27"
"1085","1"
"1085","10"
"1086","1"
"1087","2"
"1087","37"
"1088","5"
"1088","19"
"1089","6"
"1090","4"
"1090","19"
"1091","2"
"1091","4"
"1092","13"
"1093","8"
"1093","9"
"1093","18"
"1094","1"
"1094","25"
"1095","13"
"1096","4"
"1096","5"
"1096","6"
"1097","1"
"1097","11"
"1097","19"
"1098","1"
"1098","15"
"1098","24"
"1099","1"
"1099","12"
"1100","6"
"1101","1"
"1101","11"
"1102","1"
"1102","2"
"1103","1"
"1103","15"
"1104","4"
"1104","5"
"1105","1"
"1105","6"
"1106","1"
"1106","2"
"1106","15"
"1107","1"
"1108","5"
"1108","6"
"1109","1"
"1110","4"
"1110","5"
"1111","4"
"1112","19"
"1113","4"
"1114","51"
"1115","3"
"1115","6"
"1116","1"
"1116","11"
"1117","2"
"1117","8"
"1117","18"
"1117","52"
"1118","4"
"1118","5"
"1119","1"
"1119","15"
"1120","1"
"1120","25"
"1121","5"
"1121","18"
"1122","1"
"1123","1"
"1123","6"
"1124","19"
"1125","2"
"1125","9"
"1126","1"
"1126","2"
"1127","1"
"1127","41"
"1128","1"
"1129","1"
"1130","15"
"1130","53"
"1131","1"
"1131","3"
"1132","27"
"1132","33"
"1133","1"
"1133","15"
"1134","1"
"1134","40"
"1135","1"
"1135","24"
"1135","29"
"1136","34"
"1137","4"
"1137","19"
"1138","21"
"1139","17"
"1139","18"
"1140","1"
"1140","15"
"1141","1"
"1141","15"
"1142","1"
"1142","15"
"1143","4"
"1143","5"
"1144","4"
"1144","5"
"1145","13"
"1146","1"
"1146","10"
"1147","2"
"1147","10"
"1148","5"
"1148","13"
"1149","22"
"1149","29"
"1150","5"
"1150","9"
"1151","4"
"1151","19"
"1152","1"
"1152","21"
"1153","2"
"1154","4"
"1154","5"
"1155","1"
"1155","11"
"1155","20"
"1156","13"
"1156","17"
"1157","18"
"1157","25"
"1158","1"
"1159","1"
"1160","1"
"1160","6"
"1161","2"
"1161","16"
"1162","1"
"1163","17"
"1163","18"
"1164","15"
"1164","23"
"1165","34"
"1166","1"
"1167","23"
"1168","6"
"1169","13"
"1169","25"
"1170","22"
"1171","13"
"1171","28"
"1172","1"
"1172","4"
"1172","5"
"1173","5"
"1173","19"
"1174","1"
"1174","42"
"1175","1"
"1175","3"
"1176","1"
"1177","18"
"1177","25"
"1178","22"
"1179","1"
"1179","11"
"1180","1"
"1180","42"
"1181","27"
"1182","1"
"1182","4"
"1182","32"
"1183","22"
"1184","3"
"1184","4"
"1185","4"
"1185","19"
"1186","1"
"1187","1"
"1187","15"
"1188","1"
"1188","2"
"1188","17"
"1189","13"
"1190","3"
"1190","29"
"1191","1"
"1192","19"
"1193","13"
"1194","4"
"1194","5"
"1195","2"
"1195","23"
"1196","1"
"1196","15"
"1197","8"
"1197","9"
"1197","18"
"1198","1"
"1199","1"
"1199","29"
"1200","17"
"1200","19"
"1201","6"
"1201","11"
"1202","2"
"1202","8"
"1202","9"
"1202","18"
"1203","1"
"1204","2"
"1204","8"
"1204","9"
"1205","22"
"1206","6"
"1207","1"
"1208","1"
"1208","18"
"1208","35"
"1209","13"
"1210","1"
"1210","29"
"1211","4"
"1211","6"
"1212","4"
"1212","5"
"1213","17"
"1213","18"
"1214","5"
"1214","18"
"1215","2"
"1216","2"
"1216","28"
"1216","29"
"1217","1"
"1217","15"
"1218","15"
"1218","24"
"1219","18"
"1220","27"
"1221","1"
"1221","2"
"1222","2"
"1223","1"
"1223","2"
"1223","54"
"1224","21"
"1225","1"
"1225","2"
"1226","22"
"1227","2"
"1227","20"
"1228","5"
"1228","8"
"1228","31"
"1229","1"
"1229","2"
"1229","15"
"1230","3"
"1231","17"
"1231","18"
"1232","2"
"1232","33"
"1233","1"
"1233","15"
"1233","32"
"1234","3"
"1235","2"
"1235","8"
"1235","9"
"1235","18"
"1236","13"
"1237","17"
"1237","18"
"1238","1"
"1238","11"
"1239","6"
"1239","13"
"1240","6"
"1240","11"
"1241","2"
"1241","8"
"1241","9"
"1241","18"
"1242","1"
"1242","22"
"1243","2"
"1244","9"
"1244","41"
"1245","1"
"1245","22"
"1246","2"
"1246","18"
"1247","2"
"1248","3"
"1248","19"
"1249","5"
"1249","18"
"1250","8"
"1250","9"
"1250","17"
"1250","18"
"1251","4"
"1251","27"
"1252","4"
"1253","1"
"1253","2"
"1253","3"
"1254","19"
"1255","4"
"1255","6"
"1256","5"
"1256","18"
"1257","22"
"1258","18"
